ID	Gene_name	Alternative_name	Gene_name_use	Alternative_name_use	Product_name
ARGANNOT_1610	erm(E)	NA	erm(E)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(E)
NCBI_317	erm(E)	NA	erm(E)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(E)
NCBI_6432	erm(E)	NA	erm(E)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(E)
NCBI_318	erm(F)	ermF	erm(F)	ermF	23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(F)
NCBI_319	erm(F)	ermF	erm(F)	ermF	23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(F)
NCBI_6103	erm(F)	ermF	erm(F)	ermF	23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(F)
NCBI_7251	erm(F)	ermF	erm(F)	ermF	23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(F)
NCBI_320	erm(G)	NA	erm(G)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(G)
NCBI_321	erm(G)	NA	erm(G)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(G)
NCBI_6691	erm(G)	NA	erm(G)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(G)
NCBI_322	erm(H)	NA	erm(H)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(H)
NCBI_6475	erm(K)	NA	erm(K)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(K)
NCBI_7962	erm(N)	NA	erm(N)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(N)
NCBI_6194	erm(O)	NA	erm(O)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(O)
NCBI_8008	erm(O)	NA	erm(O)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(O)
NCBI_6399	erm(Q)	NA	erm(Q)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(Q)
NCBI_323	erm(R)	NA	erm(R)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(R)
ARGANNOT_1618	erm(S)	NA	erm(S)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(S)
NCBI_324	erm(S)	NA	erm(S)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(S)
NCBI_325	erm(T)	NA	erm(T)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(T)
NCBI_6066	erm(T)	NA	erm(T)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(T)
NCBI_6504	erm(T)	NA	erm(T)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(T)
NCBI_6512	erm(T)	NA	erm(T)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(T)
NCBI_327	erm(U)	NA	erm(U)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(U)
NCBI_328	erm(U)	NA	erm(U)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(U)
NCBI_329	erm(V)	NA	erm(V)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(V)
NCBI_330	erm(W)	myrB	erm(W)	myrB	23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(W)
NCBI_331	erm(X)	NA	erm(X)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X)
NCBI_332	erm(X)	NA	erm(X)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X)
NCBI_333	erm(X)	NA	erm(X)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X)
NCBI_334	erm(X)	NA	erm(X)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X)
NCBI_6508	erm(X)	NA	erm(X)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X)
NCBI_6514	erm(X)	NA	erm(X)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X)
NCBI_6518	erm(X)	NA	erm(X)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X)
NCBI_7241	erm(X)	NA	erm(X)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(X)
NCBI_335	erm(Y)	NA	erm(Y)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(Y)
ARGANNOT_1624	erm(Z)	NA	erm(Z)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(Z)
NCBI_61	erm(Z)	NA	erm(Z)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(Z)
NCBI_6574	estDL136	NA	estDL136		chloramphenicol_hydrolase
CARD_4762	EstT	EstT	estT		macrolide hydrolase EstT
NCBI_4205	estT	NA	estT		macrolide_hydrolase_EstT
NCBI_2266	estX	NA	estX		bifunctional_putative_esterase_EstX/streptothricin_N-acetyltransferase_Sat1
CARD_933	evgA	evgA	evgA		acid-sensing system DNA-binding response regulator EvgA
CARD_1210	evgS	evgS	evgS		acid-sensing system histidine kinase EvgS
CARD_1339	facT	facT	facT		factumycin efflux MFS transporter FacT
CARD_1997	FAR-1	FAR-1	FAR-1		extended-spectrum class A beta-lactamase FAR-1
CARD_2064	farA	farA	farA		fatty acid resistance MFS efflux transporter adaptor subunit FarA
NCBI_7010	farB	NA	farB		fatty_acid_resistance_MFS_efflux_transporter_permease_subunit_FarB
NCBI_7525	farB	NA	farB		fatty_acid_resistance_MFS_efflux_transporter_permease_subunit_FarB
ARGANNOT_1699	fexA	NA	fexA		chloramphenicol/florfenicol_efflux_MFS_transporter_FexA
NCBI_6748	fexA	NA	fexA		chloramphenicol/florfenicol_efflux_MFS_transporter_FexA
NCBI_7375	fexA	NA	fexA		chloramphenicol/florfenicol_efflux_MFS_transporter_FexA
NCBI_7387	fexA	NA	fexA		chloramphenicol/florfenicol_efflux_MFS_transporter_FexA
NCBI_6085	fexB	NA	fexB		chloramphenicol/florfenicol_efflux_MFS_transporter_FexB
NCBI_336	floR	NA	floR		chloramphenicol/florfenicol_efflux_MFS_transporter_FloR
NCBI_337	floR	NA	floR		chloramphenicol/florfenicol_efflux_MFS_transporter_FloR
NCBI_338	floR	NA	floR		chloramphenicol/florfenicol_efflux_MFS_transporter_FloR
NCBI_339	floR	NA	floR		chloramphenicol/florfenicol_efflux_MFS_transporter_FloR
NCBI_340	floR	NA	floR		chloramphenicol/florfenicol_efflux_MFS_transporter_FloR
NCBI_341	floR	NA	floR		chloramphenicol/florfenicol_efflux_MFS_transporter_FloR
NCBI_5722	floR	NA	floR		chloramphenicol/florfenicol_efflux_MFS_transporter_FloR
NCBI_5723	floR	NA	floR		chloramphenicol/florfenicol_efflux_MFS_transporter_FloR
NCBI_5724	floR	NA	floR		chloramphenicol/florfenicol_efflux_MFS_transporter_FloR
NCBI_5725	floR	NA	floR		chloramphenicol/florfenicol_efflux_MFS_transporter_FloR
NCBI_6009	floR	NA	floR		chloramphenicol/florfenicol_efflux_MFS_transporter_FloR
NCBI_6010	floR	NA	floR		chloramphenicol/florfenicol_efflux_MFS_transporter_FloR
NCBI_6529	floR	NA	floR		chloramphenicol/florfenicol_efflux_MFS_transporter_FloR
NCBI_6544	floR	NA	floR		chloramphenicol/florfenicol_efflux_MFS_transporter_FloR
NCBI_6575	floR	NA	floR		chloramphenicol/florfenicol_efflux_MFS_transporter_FloR
NCBI_6617	floR	NA	floR		chloramphenicol/florfenicol_efflux_MFS_transporter_FloR
NCBI_6684	floR	NA	floR		chloramphenicol/florfenicol_efflux_MFS_transporter_FloR
NCBI_6877	floR	NA	floR		chloramphenicol/florfenicol_efflux_MFS_transporter_FloR
NCBI_5726	floR2	cmlA9	floR2	cmlA9	chloramphenicol/florfenicol_efflux_MFS_transporter_FloR2
NCBI_342	fomA	NA	fomA		fosfomycin_resistance_kinase_FomA
NCBI_7517	fomB	NA	fomB		FomB_family_phosphonate_monophosphate_kinase
ARGANNOT_1916	FomC	NA	fomC		fomC
NCBI_6438	fos_related	NA	fos_related		Fos_family_putative_thiol_transferase
ARGANNOT_1498	FosA	NA	fosA		FosA
NCBI_6129	fosA_PA1129	NA	fosA		FosA_family_fosfomycin_resistance_glutathione_transferase
NCBI_6273	fosA_gen	NA	fosA		FosA_family_fosfomycin_resistance_glutathione_transferase
NCBI_7642	fosA	NA	fosA		fosfomycin_resistance_glutathione_transferase_FosA
NCBI_6220	fosA10	NA	fosA10		fosfomycin_resistance_glutathione_transferase_FosA10
NCBI_7066	fosA2	NA	fosA2		fosfomycin_resistance_glutathione_transferase_FosA2
NCBI_6699	fosA3	NA	fosA3		fosfomycin_resistance_glutathione_transferase_FosA3
NCBI_7604	fosA4	NA	fosA4		fosfomycin_resistance_glutathione_transferase_FosA4
NCBI_6621	fosA5	NA	fosA5		fosfomycin_resistance_glutathione_transferase_FosA5
NCBI_6201	fosA5_fam	NA	fosA5_fam		FosA5_family_fosfomycin_resistance_glutathione_transferase
NCBI_6427	fosA5_fam	NA	fosA5_fam		FosA5_family_fosfomycin_resistance_glutathione_transferase
NCBI_2059	fosA6	NA	fosA6		fosfomycin_resistance_glutathione_transferase_FosA6
NCBI_5829	fosA7	NA	fosA7		fosfomycin_resistance_glutathione_transferase_FosA7
NCBI_5830	fosA7.2	NA	fosA7.2		fosfomycin_resistance_glutathione_transferase_FosA7.2
NCBI_6951	fosA7.3	NA	fosA7.3		fosfomycin_resistance_glutathione_transferase_FosA7.3
NCBI_6950	fosA7.4	NA	fosA7.4		fosfomycin_resistance_glutathione_transferase_FosA7.4
NCBI_5828	fosA7.5	NA	fosA7.5		fosfomycin_resistance_glutathione_transferase_FosA7.5
NCBI_34	fosA7.6	NA	fosA7.6		fosfomycin_resistance_glutathione_transferase_FosA7.6
NCBI_8114	fosA7.7	NA	fosA7.7		fosfomycin_resistance_glutathione_transferase_FosA7.7
NCBI_2468	fosA7.8	NA	fosA7.8		fosfomycin_resistance_glutathione_transferase_FosA7.8
NCBI_2146	fosA7.9	NA	fosA7.9		fosfomycin_resistance_glutathione_transferase_FosA7.9
NCBI_50	fosA8	NA	fosA8		fosfomycin_resistance_glutathione_transferase_FosA8
NCBI_3184	fosA9	NA	fosA9		fosfomycin_resistance_glutathione_transferase_FosA9
NCBI_7248	fosB	NA	fosB		fosfomycin_resistance_bacillithiol_transferase_FosB
NCBI_5825	fosB_gen	NA	fosB_gen		FosB1/FosB3_family_fosfomycin_resistance_bacillithiol_transferase
NCBI_6534	fosB1	NA	fosB1		fosfomycin_resistance_bacillithiol_transferase_FosB1
NCBI_5826	fosB2	NA	fosB2		fosfomycin_resistance_bacillithiol_transferase_FosB2
NCBI_6806	fosB3	NA	fosB3		fosfomycin_resistance_bacillithiol_transferase_FosB3
NCBI_8003	fosB4	NA	fosB4		fosfomycin_resistance_bacillithiol_transferase_FosB4
NCBI_2496	fosB5	NA	fosB5		fosfomycin_resistance_bacillithiol_transferase_FosB5
NCBI_2495	fosB6	NA	fosB6		fosfomycin_resistance_bacillithiol_transferase_FosB6
NCBI_344	fosB-Bcer	NA	fosB-fam		FosB_family_fosfomycin_resistance_bacillithiol_transferase
NCBI_6089	fosB-Sepi	NA	fosB-fam		FosB_family_fosfomycin_resistance_bacillithiol_transferase
NCBI_6093	fosB-Sepi	NA	fosB-fam		FosB_family_fosfomycin_resistance_bacillithiol_transferase
ARGANNOT_1897	fosBx1	NA	fosBx1		fosfomycin_resistance_bacillithiol_transferase_FosBx1
NCBI_5831	fosBx1	NA	fosBx1		fosfomycin_resistance_bacillithiol_transferase_FosBx1
NCBI_5832	fosBx1-fam	NA	fosBx1-fam		FosBx1_family_fosfomycin_resistance_bacillithiol_transferase
NCBI_345	fosC	NA	fosC		fosfomycin_resistance_kinase_FosC
ARGANNOT_1911	FosC2	NA	fosC2		FosC2_family_fosfomycin_resistance_glutathione_transferase
NCBI_7432	fosC2	NA	fosC2		FosC2_family_fosfomycin_resistance_glutathione_transferase
NCBI_6758	fos-Crono	NA	fos-Crono		FosA_family_fosfomycin_resistance_glutathione_transferase
NCBI_5768	fosD	NA	fosD		fosfomycin_resistance_bacillithiol_transferase_FosD
ARGANNOT_1917	fosE	NA	fosE		fosfomycin_resistance_hydrolase_FosE
NCBI_8037	fosE	NA	fosE		fosfomycin_resistance_hydrolase_FosE
NCBI_346	fosF	NA	fosF		fosfomycin_resistance_glutathione_transferase_FosF
ARGANNOT_1919	fosG	NA	fosG		FosG_family_fosfomycin_resistance_glutathione_transferase
NCBI_347	fosG	NA	fosG		FosG_family_fosfomycin_resistance_glutathione_transferase
NCBI_348	fosH	NA	fosH		fosfomycin_resistance_hydrolase_FosH
NCBI_6698	fosI	NA	fosI		fosfomycin_resistance_hydrolase_FosI
NCBI_8038	fosK	NA	fosK		fosfomycin_resistance_glutathione_transferase_FosK
NCBI_4028	fosL1	NA	fosL1		fosfomycin_resistance_glutathione_transferase_FosL1
NCBI_4240	fosL2	NA	fosL2		fosfomycin_resistance_glutathione_transferase_FosL2
NCBI_5804	fosLL	NA	fosLL		fosfomycin_resistance_glutathione_transferase_FosLL
NCBI_2827	fosM1	NA	fosM1		fosfomycin_resistance_protein_FosM1
NCBI_2007	fosM2	NA	fosM2		fosfomycin_resistance_protein_FosM2
NCBI_4331	fosM3	NA	fosM3		fosfomycin_resistance_protein_FosM3
NCBI_4356	fosU1	NA	fosU1		fosfomycin_resistance_glutathione_transferase_FosU1
NCBI_4357	fosU2	NA	fosU2		fosfomycin_resistance_glutathione_transferase_FosU2
NCBI_6356	fos-Vibrio	NA	fos-Vibrio		FosG/FosC2-related_fosfomycin_resistance_glutathione_transferase
NCBI_6182	fosX	NA	fosX		fosfomycin_resistance_hydrolase_FosX
NCBI_6483	fosX	NA	fosX		fosfomycin_resistance_hydrolase_FosX
ARGANNOT_1914	FosX_CC	NA	fosX		fosmidomycin resistance protein
NCBI_6761	fosX_gen	NA	fosX_gen		FosX/FosE/FosI_family_fosfomycin_resistance_hydrolase
CARD_4705	FosXCC	FosXCC	fosXCC		fosfomycin_resistance_hydrolase_FosXCC
NCBI_7057	fosXCC	NA	fosXCC		fosfomycin_resistance_hydrolase_FosXCC
NCBI_2359	fosY	NA	fosY		fosfomycin_resistance_bacillithiol_transferase_FosY
NCBI_349	fusB	far1	fusB		fusidic_acid_resistance_EF-G-binding_protein_FusB
NCBI_5822	fusB	far1	fusB		fusidic_acid_resistance_EF-G-binding_protein_FusB
NCBI_5879	fusC	NA	fusC		fusidic_acid_resistance_EF-G-binding_protein_FusC
NCBI_6537	fusD	NA	fusD		FusD_family_fusidic_acid_resistance_EF-G-binding_protein
ARGANNOT_1894	fusF	NA	fusF		fusidic_acid_resistance_EF-G-binding_protein_FusF
NCBI_350	fusF	NA	fusF		fusidic_acid_resistance_EF-G-binding_protein_FusF
NCBI_351	fusF	NA	fusF		fusidic_acid_resistance_EF-G-binding_protein_FusF
ARGANNOT_1866	fusH	NA	fusH		fusidic_acid_esterase_FusH
NCBI_352	fusH	NA	fusH		fusidic_acid_esterase_FusH
CARD_1992	gadW	gadW	gadW		acid resistance transcriptional activator GadW
CARD_79	gadX	gadX	gadX		acid resistance transcriptional activator GadX
NCBI_4035	gar	NA	gar		gentamicin_resistance_ATP-binding_protein_Gar
NCBI_4262	gar	NA	gar		gentamicin_resistance_ATP-binding_protein_Gar
CARD_2385	GOB-2	GOB-2	GOB-2		class B carbapenemase GOB-2
CARD_2397	GOB-3	GOB-3	GOB-3		class B carbapenemase GOB-3
CARD_2405	GOB-4	GOB-4	GOB-4		class B carbapenemase GOB-4
CARD_2413	GOB-5	GOB-5	GOB-5		class B carbapenemase GOB-5
CARD_2423	GOB-6	GOB-6	GOB-6		class B carbapenemase GOB-6
CARD_2451	GOB-7	GOB-7	GOB-7		class B carbapenemase GOB-7
CARD_36	golS	golS	golS		Au(I) sensor transcriptional regulator GolS
NCBI_8000	grdA	NA	grdA		gentamicin_resistance_ATP-binding_protein_GrdA
NCBI_353	grm	NA	grm		Grm_family_16S_rRNA_(guanine(1405)-N(7))-methyltransferase
NCBI_5515	helR	NA	helR		RNA_polymerase_recycling_motor_ATPase_HelR
NCBI_3556	hmrM	NA	hmrM		sodium-coupled_multidrug_efflux_MATE_transporter_HmrM
NCBI_5483	hmrM	NA	hmrM		sodium-coupled_multidrug_efflux_MATE_transporter_HmrM
CARD_1140	H-NS	H-NS	H-NS		global DNA-binding transcriptional dual regulator H-NS 
CARD_2066	hp1181	hp1181	hp1181		multidrug-efflux transporter
NCBI_354	hugA	NA	hugA		class_A_beta-lactamase
NCBI_355	hugA	NA	hugA		class_A_beta-lactamase
NCBI_356	hugA	NA	hugA		class_A_beta-lactamase
CARD_2357	ICR-Mc	ICR-Mc	icr-Mc		phosphatidylethanolamine Kdo2-lipid A phosphoethanolamine transferase
NCBI_2489	icr-Mo	NA	icr-Mo		phosphoethanolamine--lipid_A_transferase_ICR-Mo
CARD_4523	Bbif_ileS_MUP	Bifidobacterium bifidum ileS conferring resistance to mupirocin	ileS		IleS Isoleucyl-tRNA synthetase
NCBI_1800	imiH	NA	imiH		ChpA_family_subclass_B2_metallo-beta-lactamase_ImiH
NCBI_1801	imiS	NA	imiS		ChpA_family_subclass_B2_metallo-beta-lactamase_ImiS
CARD_4797	IreK	IreK	IreK		serine/threonine protein kinase IreK
NCBI_357	iri	NA	iri		rifampin_monooxygenase_Iri
NCBI_1889	kamB	NA	kamB		16S_rRNA_(adenine(1408)-N(1))-methyltransferase_KamB
NCBI_1890	kamB	NA	kamB		16S_rRNA_(adenine(1408)-N(1))-methyltransferase_KamB
NCBI_3304	kdeA	NA	kdeA		multidrug_efflux_MFS_transporter_KdeA
CARD_4727	kdpD	kdpD	kdpD		sensor histidine kinase KdpD
CARD_2004	kdpE	kdpE	kdpE		two-component system response regulator KdpE
CARD_694	KPC-9	KPC-9	KPC-9		beta-lactamase KPC-9
CARD_2558	Kpne_KpnE	Klebsiella pneumoniae KpnE	KpnE		multidrug efflux SMR transporter subunit KpnE
CARD_2560	Kpne_KpnF	Klebsiella pneumoniae KpnF	KpnF		multidrug efflux SMR transporter subunit KpnF
CARD_2570	Kpne_KpnG	Klebsiella pneumoniae KpnG	KpnG		multidrug resistance protein A
CARD_2571	Kpne_KpnH	Klebsiella pneumoniae KpnH	KpnH		multidrug resistance protein B
CARD_4729	leuO	leuO	leuO		transcriptional regulator LeuO
CARD_2069	lfrA	lfrA	lfrA		efflux MFS transporter LfrA
CARD_2098	LlmA_23S_CLI	LlmA 23S ribosomal RNA methyltransferase	LlmA_23S_CLI		lincosamide resistance methyltransferase
ARGANNOT_1627	lmr(A)	NA	lmrA		lincomycin-resistance determinant LmrA
ARGANNOT_1628	lmr(B)	NA	lmrB		lincomycin-resistance determinant LmrB
ARGANNOT_1644	lmr(B)	NA	lmrB		lincomycin-resistance determinant LmrB
ARGANNOT_1818	Lmr(B)	NA	lmrB		lincomycin-resistance determinant LmrB
CARD_540	lmrB	lmrB	lmrB		lincomycin-resistance determinant LmrB
NCBI_3576	lmrC_abcf	NA	lmrC_abcf		ABC-F_type_ribosomal_protection_protein_LmrC
CARD_1481	lmrD	lmrD	lmrD		multidrug efflux ABC transporter LmrCD subunit D
CARD_2067	lmrP	lmrP	lmrP		Multidrug resistance protein imrP
CARD_2703	Saur_LmrS	Staphylococcus aureus LmrS	lmrS		Lincomycin resistance protein lmrS
NCBI_358	lnu(A)	NA	lnu(A)		lincosamide_nucleotidyltransferase_Lnu(A)
NCBI_5784	lnu(A)	NA	lnu(A)		lincosamide_nucleotidyltransferase_Lnu(A)
NCBI_6019	lnu(A)	NA	lnu(A)		lincosamide_nucleotidyltransferase_Lnu(A)
NCBI_6557	lnu(A)	NA	lnu(A)		lincosamide_nucleotidyltransferase_Lnu(A)
NCBI_6558	lnu(A)	NA	lnu(A)		lincosamide_nucleotidyltransferase_Lnu(A)
NCBI_6559	lnu(A)	NA	lnu(A)		lincosamide_nucleotidyltransferase_Lnu(A)
NCBI_7353	lnu(A)	NA	lnu(A)		lincosamide_nucleotidyltransferase_Lnu(A)
NCBI_6542	lnu(A)'	NA	lnu(A)'		lincosamide_nucleotidyltransferase_Lnu(A)'
NCBI_6228	lnu(AN2)	NA	lnu(AN2)		lincosamide_nucleotidyltransferase_Lnu(AN2)
NCBI_6052	lnu(B)	NA	lnu(B)		lincosamide_nucleotidyltransferase_Lnu(B)
NCBI_7469	lnu(B)	NA	lnu(B)		lincosamide_nucleotidyltransferase_Lnu(B)
NCBI_359	lnu(C)	NA	lnu(C)		lincosamide_nucleotidyltransferase_Lnu(C)
NCBI_360	lnu(D)	NA	lnu(D)		lincosamide_nucleotidyltransferase_Lnu(D)
NCBI_361	lnu(E)	NA	lnu(E)		lincosamide_nucleotidyltransferase_Lnu(E)
NCBI_2092	lnu(F)	NA	lnu(F)		lincosamide_nucleotidyltransferase_Lnu(F)
NCBI_2094	lnu(F)	NA	lnu(F)		lincosamide_nucleotidyltransferase_Lnu(F)
NCBI_2096	lnu(F)	NA	lnu(F)		lincosamide_nucleotidyltransferase_Lnu(F)
NCBI_2249	lnu(F)	NA	lnu(F)		lincosamide_nucleotidyltransferase_Lnu(F)
NCBI_362	lnu(F)	NA	lnu(F)		lincosamide_nucleotidyltransferase_Lnu(F)
NCBI_5827	lnu(F)	NA	lnu(F)		lincosamide_nucleotidyltransferase_Lnu(F)
NCBI_6064	lnu(G)	NA	lnu(G)		lincosamide_nucleotidyltransferase_Lnu(G)
NCBI_7970	lnu(H)	NA	lnu(H)		lincosamide_nucleotidyltransferase_Lnu(H)
NCBI_6417	lnu(I)	NA	lnu(I)		lincosamide_nucleotidyltransferase_Lnu(I)
NCBI_6910	lnu(P)	NA	lnu(P)		lincosamide_nucleotidyltransferase_Lnu(P)
CARD_2246	LpeA	LpeA	LpeA		multidrug efflux RND transporter periplasmic adaptor subunit LpeA
CARD_2247	LpeB	LpeB	LpeB		multidrug efflux RND transporter permease subunit LpeB
CARD_2621	LpsA	LpsA	LpsA		streptogramin A acetyltransferase
CARD_2620	LpsB	LpsB	LpsB		LpsB（glycosyltransferase family 4 protein）
CARD_2623	LptD	LptD	LptD		LPS assembly protein LptD
NCBI_6070	lsa(A)	NA	lsa(A)		ABC-F_type_ribosomal_protection_protein_Lsa(A)
NCBI_6078	lsa(A)	NA	lsa(A)		ABC-F_type_ribosomal_protection_protein_Lsa(A)
NCBI_6080	lsa(A)	NA	lsa(A)		ABC-F_type_ribosomal_protection_protein_Lsa(A)
NCBI_6083	lsa(A)	NA	lsa(A)		ABC-F_type_ribosomal_protection_protein_Lsa(A)
NCBI_6516	lsa(B)	NA	lsa(B)		ABC-F_type_ribosomal_protection_protein_Lsa(B)
NCBI_363	lsa(C)	NA	lsa(C)		ABC-F_type_ribosomal_protection_protein_Lsa(C)
NCBI_4080	lsa(D)	NA	lsa(D)		ABC-F_type_ribosomal_protection_protein_Lsa(D)
NCBI_6051	lsa(E)	NA	lsa(E)		ABC-F_type_ribosomal_protection_protein_Lsa(E)
CARD_1539	macA	macA	macA		Macrolide export protein MacA
CARD_446	macB	macB	macB		Macrolide export ATP-binding/permease protein MacB
CARD_1764	marA	marA	marA		multiple antibiotic resistance protein marA
ARGANNOT_1420	Mbl	NA	Mbl		MBL fold metallo-hydrolase
NCBI_7948	mcr-1.1	NA	mcr-1.1		phosphoethanolamine--lipid_A_transferase_MCR-1.1
NCBI_2740	mcr-1.10	NA	mcr-1.10		phosphoethanolamine--lipid_A_transferase_MCR-1.10
NCBI_2792	mcr-1.11	NA	mcr-1.11		phosphoethanolamine--lipid_A_transferase_MCR-1.11
NCBI_2876	mcr-1.12	NA	mcr-1.12		phosphoethanolamine--lipid_A_transferase_MCR-1.12
NCBI_2999	mcr-1.13	NA	mcr-1.13		phosphoethanolamine--lipid_A_transferase_MCR-1.13
NCBI_2995	mcr-1.14	NA	mcr-1.14		phosphoethanolamine--lipid_A_transferase_MCR-1.14
NCBI_3234	mcr-1.15	NA	mcr-1.15		phosphoethanolamine--lipid_A_transferase_MCR-1.15
NCBI_3661	mcr-1.16	NA	mcr-1.16		phosphoethanolamine--lipid_A_transferase_MCR-1.16
NCBI_3662	mcr-1.17	NA	mcr-1.17		phosphoethanolamine--lipid_A_transferase_MCR-1.17
NCBI_2948	mcr-1.18	NA	mcr-1.18		phosphoethanolamine--lipid_A_transferase_MCR-1.18
NCBI_3545	mcr-1.19	NA	mcr-1.19		phosphoethanolamine--lipid_A_transferase_MCR-1.19
NCBI_1986	mcr-1.2	NA	mcr-1.2		phosphoethanolamine--lipid_A_transferase_MCR-1.2
NCBI_3739	mcr-1.20	NA	mcr-1.20		phosphoethanolamine--lipid_A_transferase_MCR-1.20
NCBI_3740	mcr-1.21	NA	mcr-1.21		phosphoethanolamine--lipid_A_transferase_MCR-1.21
NCBI_3837	mcr-1.22	NA	mcr-1.22		phosphoethanolamine--lipid_A_transferase_MCR-1.22
NCBI_4020	mcr-1.23	NA	mcr-1.23		phosphoethanolamine--lipid_A_transferase_MCR-1.23
NCBI_4021	mcr-1.24	NA	mcr-1.24		phosphoethanolamine--lipid_A_transferase_MCR-1.24
NCBI_4022	mcr-1.25	NA	mcr-1.25		phosphoethanolamine--lipid_A_transferase_MCR-1.25
NCBI_7603	mcr-1.26	NA	mcr-1.26		phosphoethanolamine--lipid_A_transferase_MCR-1.26
NCBI_4052	mcr-1.27	NA	mcr-1.27		phosphoethanolamine--lipid_A_transferase_MCR-1.27
NCBI_4192	mcr-1.28	NA	mcr-1.28		phosphoethanolamine--lipid_A_transferase_MCR-1.28
NCBI_4241	mcr-1.29	NA	mcr-1.29		phosphoethanolamine--lipid_A_transferase_MCR-1.29
NCBI_2395	mcr-1.3	NA	mcr-1.3		phosphoethanolamine--lipid_A_transferase_MCR-1.3
NCBI_4242	mcr-1.30	NA	mcr-1.30		phosphoethanolamine--lipid_A_transferase_MCR-1.30
NCBI_4421	mcr-1.31	NA	mcr-1.31		phosphoethanolamine--lipid_A_transferase_MCR-1.31
NCBI_4422	mcr-1.32	NA	mcr-1.32		phosphoethanolamine--lipid_A_transferase_MCR-1.32
NCBI_4668	mcr-1.33	NA	mcr-1.33		phosphoethanolamine--lipid_A_transferase_MCR-1.33
NCBI_4518	mcr-1.34	NA	mcr-1.34		phosphoethanolamine--lipid_A_transferase_MCR-1.34
NCBI_5132	mcr-1.35	NA	mcr-1.35		phosphoethanolamine--lipid_A_transferase_MCR-1.35
NCBI_5230	mcr-1.36	NA	mcr-1.36		phosphoethanolamine--lipid_A_transferase_MCR-1.36
NCBI_3183	mcr-1.37	NA	mcr-1.37		phosphoethanolamine--lipid_A_transferase_MCR-1.37
NCBI_2392	mcr-1.4	NA	mcr-1.4		phosphoethanolamine--lipid_A_transferase_MCR-1.4
NCBI_2391	mcr-1.5	NA	mcr-1.5		phosphoethanolamine--lipid_A_transferase_MCR-1.5
NCBI_2406	mcr-1.6	NA	mcr-1.6		phosphoethanolamine--lipid_A_transferase_MCR-1.6
NCBI_2506	mcr-1.7	NA	mcr-1.7		phosphoethanolamine--lipid_A_transferase_MCR-1.7
NCBI_2521	mcr-1.8	NA	mcr-1.8		phosphoethanolamine--lipid_A_transferase_MCR-1.8
NCBI_2777	mcr-1.9	NA	mcr-1.9		phosphoethanolamine--lipid_A_transferase_MCR-1.9
NCBI_6972	mcr-10.1	NA	mcr-10.1		phosphoethanolamine--lipid_A_transferase_MCR-10.1
NCBI_4365	mcr-10.2	NA	mcr-10.2		phosphoethanolamine--lipid_A_transferase_MCR-10.2
NCBI_4366	mcr-10.3	NA	mcr-10.3		phosphoethanolamine--lipid_A_transferase_MCR-10.3
NCBI_4367	mcr-10.4	NA	mcr-10.4		phosphoethanolamine--lipid_A_transferase_MCR-10.4
